metroID,metroName,City,State,09WhiteCount,09BlackCount,09HispCount,09AsianCount,09OtherCount,09TotalCount,09WhitePerc,09BlackPerc,09HispPerc,09AsianPerc,09OtherPerc,09WhiteBlackDiss,09WhiteHispDiss,09WhiteAsianDiss,09BlackHispDiss,09BlackAsianDiss,09HispAsianDiss,00WhitsCount,00BlackCount,00HispCount,00AsianCount,00OtherCount,00TotalCount,00WhitePerc,00BlackPerc,00HispPerc,00AsianPerc,00OtherPerc,00WhiteBlackDiss,00WhiteHispDiss,00WhiteAsianDiss,00BlackHispDiss,00BlackAsianDiss,00HispAsianDiss,90WhitsCount,90BlackCount,90HispCount,90AsianCount,90OtherCount,90TotalCount,90WhitePerc,90BlackPerc,90HispPerc,90AsianPerc,90OtherPerc,90WhiteBlackDiss,90WhiteHispDiss,90WhiteAsianDiss,90BlackHispDiss,90BlackAsianDiss,90HispAsianDiss,80WhitsCount,80BlackCount,80HispCount,80AsianCount,80OtherCount,80TotalCount,80WhitePerc,80BlackPerc,80HispPerc,80AsianPerc,80OtherPerc,80WhiteBlackDiss,80WhiteHispDiss,80WhiteAsianDiss,80BlackHispDiss,80BlackAsianDiss,80HispAsianDiss
29940,"Lawrence, KS Metropolitan Statistical Area",Lawrence,KS,95411,4477,4408,4261,5167,113724,83.9,3.94,3.88,3.75,4.54,31.67,19.64,43.51,21.74,36.44,38.65,84543,4998,3268,3725,3428,99962,84.58,5,3.27,3.73,3.43,26.56,17.96,31.35,14.45,28.16,27.46,71747,3274,2138,2541,2098,81798,87.71,4,2.61,3.11,2.56,29.19,16.57,37.27,15.14,41.36,33.56,59714,3003,1548,1000,2375,67640,88.28,4.44,2.29,1.48,3.51,27.95,22.55,36.44,14.2,34.44,26.09
30020,"Lawton, OK Metropolitan Statistical Area",Lawton,OK,69730,20489,10863,2188,9558,112828,61.8,18.16,9.63,1.94,8.47,30.84,20.35,37.22,27.17,36.26,36.72,71304,22972,9675,3786,7259,114996,62.01,19.98,8.41,3.29,6.31,31.15,19.33,21.86,18.74,17.27,17.44,77187,19547,6923,2879,4950,111486,69.23,17.53,6.21,2.58,4.44,33.53,20.79,22.51,19.39,25.51,22.03,81272,17618,5990,2063,5513,112456,72.27,15.67,5.33,1.83,4.9,39.95,24.32,25.13,26.36,33.49,20.3
30140,"Lebanon, PA Metropolitan Statistical Area",Lebanon,PA,114639,1925,8961,1109,1248,127882,89.64,1.51,7.01,0.87,0.98,53.94,55.91,37.88,41.96,57.33,57.41,111034,1565,5969,1253,506,120327,92.28,1.3,4.96,1.04,0.42,32.12,55.2,21.84,30.24,29.03,49.23,109486,615,2666,874,103,113744,96.26,0.54,2.34,0.77,0.09,33.51,48.64,24.78,24.6,32.82,41.77,105792,440,1605,518,227,108582,97.43,0.41,1.48,0.48,0.21,42.81,46.62,27.49,41.93,40.48,42.95
30300,"Lewiston, ID-WA Metropolitan Statistical Area",Lewiston,ID,54206,73,1561,645,3404,59889,90.51,0.12,2.61,1.08,5.68,71.87,29.03,42.26,73.67,81.86,36.54,53306,223,1122,525,2785,57961,91.97,0.38,1.94,0.91,4.8,23.82,14.11,24.72,18.3,29.48,23.94,48395,82,697,310,1875,51359,94.23,0.16,1.36,0.6,3.65,34.07,18.66,25.6,19.66,25.92,23.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30340,"Lewiston-Auburn, ME Metropolitan Statistical Area",Lewiston-Auburn,ME,92300,3968,1711,738,8048,106765,86.45,3.72,1.6,0.69,7.54,59.16,38.22,41.01,61.79,62.03,54.02,100059,966,988,832,948,103793,96.4,0.93,0.95,0.8,0.91,27.67,26.7,21.97,19.93,24.4,34.27,103192,463,780,539,285,105259,98.04,0.44,0.74,0.51,0.27,31.39,26.24,29.31,34.34,28.98,35.31,98350,232,525,229,321,99657,98.69,0.23,0.53,0.23,0.32,34.8,23.24,31.56,31.67,29.75,37.02
30460,"Lexington-Fayette, KY Metropolitan Statistical Area",Lexington-Fayette,KY,369875,47547,21628,10083,6460,455593,81.19,10.44,4.75,2.21,1.42,47.1,46.44,48.13,39.07,64.61,66.44,342002,44181,11195,7958,2990,408326,83.76,10.82,2.74,1.95,0.73,47.33,38.18,41.26,35.04,57.69,55.72,303641,36950,3117,3990,730,348428,87.15,10.6,0.89,1.15,0.21,53.73,31.11,45.72,53.63,69.42,42.98,278514,34530,2140,1460,985,317629,87.69,10.87,0.67,0.46,0.31,59.16,20.8,42.71,53.21,73.25,44.74
30620,"Lima, OH Metropolitan Statistical Area",Lima,OH,87847,12166,1958,630,2345,104946,83.71,11.59,1.87,0.6,2.23,52.08,35.89,50.69,42.46,65.4,55.75,91356,14012,1545,760,800,108473,84.22,12.92,1.42,0.7,0.74,53.71,26.5,31.74,30.73,50.71,32.12,95442,12236,1240,546,291,109755,86.96,11.15,1.13,0.5,0.27,58.97,26.93,42,40.65,66.04,44.43,99772,10878,928,362,301,112241,88.89,9.69,0.83,0.32,0.27,63.37,27.89,46.29,47.09,68.7,46.39
30700,"Lincoln, NE Metropolitan Statistical Area",Lincoln,NE,253893,9103,13170,8604,6237,291007,87.25,3.13,4.53,2.96,2.14,46.41,40.56,40.72,29.96,38.23,41.51,238144,8505,8616,8278,3244,266787,89.26,3.19,3.23,3.1,1.22,38.94,33.33,34,16.55,24.59,24.36,215801,4603,4018,3370,1299,229091,94.2,2.01,1.75,1.47,0.57,44.45,27.39,35.78,30.39,25.86,28.26,183254,3472,2879,1673,1606,192884,95.01,1.8,1.49,0.87,0.83,45.71,27.27,32.34,32.21,33.87,31.09
30780,"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",Little Rock-North Little Rock-Conway,AR,474005,149219,23145,9161,10718,666248,71.15,22.4,3.47,1.38,1.61,58.49,44.17,50.82,41.72,63,57.64,454505,130175,12646,7288,5904,610518,74.45,21.32,2.07,1.19,0.97,60.96,34.73,34.65,42.44,58.37,36.08,423287,102118,4293,3299,2037,535034,79.11,19.09,0.8,0.62,0.38,61.07,23.24,37.52,55.51,61.14,30.15,333970,86352,3864,1739,2367,428292,77.98,20.16,0.9,0.41,0.55,63.45,26.39,41.19,50.11,64.32,33.38
30860,"Logan, UT-ID Metropolitan Statistical Area",Logan,UT,106318,626,10401,2163,2111,121619,87.42,0.51,8.55,1.78,1.74,50.53,32.28,43.79,50.43,43.99,50.17,92608,507,6377,2378,850,102720,90.16,0.49,6.21,2.32,0.83,35.17,30.82,41.08,36.17,14.94,39.44,74684,218,2017,1903,593,79415,94.04,0.27,2.54,2.4,0.75,54.89,18.93,50.96,53.43,23.28,41.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30980,"Longview, TX Metropolitan Statistical Area",Longview,TX,139869,36104,22694,1512,2801,202980,68.91,17.79,11.18,0.74,1.38,40.51,39.57,56.21,29.32,59.76,63.77,140316,35210,15575,1154,1787,194042,72.31,18.15,8.03,0.59,0.92,39.96,38.9,36.38,26.65,44.88,42.34,139971,32617,6152,557,756,180053,77.74,18.12,3.42,0.31,0.42,40.13,33.17,39.49,33.54,53.96,43.41,79022,17629,2011,382,443,99487,79.43,17.72,2.02,0.38,0.45,54.41,31.74,33.41,41.55,48.28,22.07
31020,"Longview, WA Metropolitan Statistical Area",Longview,WA,87568,549,6523,1262,3972,99874,87.68,0.55,6.53,1.26,3.98,55.52,44.6,35.03,49.05,46.76,34.97,83571,702,4231,1786,2658,92948,89.91,0.76,4.55,1.92,2.86,30.35,31.25,25.37,22.08,23.39,29.18,77738,282,1672,1095,1332,82119,94.67,0.34,2.04,1.33,1.62,37.75,25.54,26.59,32.18,31.51,26.62,76282,188,1067,758,1253,79548,95.89,0.24,1.34,0.95,1.58,44.85,14.03,35.54,43.72,33.73,29.87
31084,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",Los Angeles-Long Beach-Glendale,CA,2826506,862758,4626393,1293123,171741,9780581,28.9,8.82,47.3,13.22,1.76,69.4,63.82,51.45,55.5,68.99,56.92,2957956,950592,4241474,1230002,134630,9514654,31.09,9.99,44.58,12.93,1.41,67.42,63.09,48.21,54.22,66.12,54.77,3607774,932913,3348969,904434,50320,8844410,40.79,10.55,37.87,10.23,0.57,73.1,61.07,46.23,59.47,69.33,51.08,3945071,925684,2064946,408867,121797,7466365,52.84,12.4,27.66,5.48,1.63,81.1,57.27,47.32,72.43,76.35,50.37
31100,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles-Long Beach-Santa Ana,CA,4217903,911571,5614718,1782183,235691,12762126,33.05,7.14,44,13.96,1.85,69.88,62.88,49.27,56.98,68.84,55.96,4418592,1001845,5117792,1656913,170485,12365627,35.73,8.1,41.39,13.4,1.38,68.14,62.49,46.03,54.97,65.85,54.14,5168678,972606,3915466,1148181,61697,11266628,45.88,8.63,34.75,10.19,0.55,72.78,60.28,43.53,59.78,68.91,50.63,5468035,950495,2352834,491473,151198,9414035,58.08,10.1,24.99,5.22,1.61,81.02,57.07,44,72.18,75.91,49.25
31140,"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",Louisville/Jefferson County,KY,1000258,163967,35602,16860,18789,1235476,80.96,13.27,2.88,1.36,1.52,58.96,45.13,55.57,56.56,69.9,58.07,965119,154335,19506,14147,8868,1161975,83.06,13.28,1.68,1.22,0.76,62.68,34.19,39.49,53.27,60.43,34.07,912249,129035,6646,5817,2226,1055973,86.39,12.22,0.63,0.55,0.21,68.73,26.12,39.52,60.37,65.74,33.3,777743,117166,5476,3143,2624,906152,85.83,12.93,0.6,0.35,0.29,73.62,22.51,35.85,63.2,73.23,34.82
31180,"Lubbock, TX Metropolitan Statistical Area",Lubbock,TX,159345,19111,83603,3674,3564,269297,59.17,7.1,31.04,1.36,1.32,52.71,41.01,39.71,39.05,68.62,58.61,155006,19056,70069,3623,1946,249700,62.08,7.63,28.06,1.45,0.78,53.61,43.67,34.24,37.28,59.67,55.16,155283,16943,54122,2624,968,229940,67.53,7.37,23.54,1.14,0.42,59.3,46.7,36.93,44.76,67.1,63.4,151854,15558,41428,1562,1249,211651,71.75,7.35,19.57,0.74,0.59,67.28,53.71,30.67,53.55,72.48,64.03
31340,"Lynchburg, VA Metropolitan Statistical Area",Lynchburg,VA,189559,43174,3601,2498,3677,242509,78.17,17.8,1.48,1.03,1.52,37.63,38.08,50.16,54.6,63.53,43.15,180489,42487,2177,1907,1556,228616,78.95,18.58,0.95,0.83,0.68,36.06,22.66,37.58,33.31,52.4,30.6,166115,37669,1183,875,384,206226,80.55,18.27,0.57,0.42,0.19,37.55,26.62,36.32,41.5,53.72,33.55,155695,36139,1281,605,458,194178,80.18,18.61,0.66,0.31,0.24,39.73,22.17,45.63,30.14,62.13,52.42
31420,"Macon, GA Metropolitan Statistical Area",Macon,GA,123544,97653,3985,2336,2270,229788,53.76,42.5,1.73,1.02,0.99,53.97,38.73,60.04,47.59,71.36,59.07,123882,92276,2886,2227,1097,222368,55.71,41.5,1.3,1,0.49,53.46,24.93,35.4,37.77,59.39,40.9,123880,80259,1286,868,323,206616,59.96,38.84,0.62,0.42,0.16,49.74,28.74,35.92,44.75,62.75,46.4,120570,75643,1520,486,264,198483,60.75,38.11,0.77,0.24,0.13,52.52,32.56,36.21,30.68,63.28,48.62
31460,"Madera-Chowchilla, CA Metropolitan Statistical Area",Madera-Chowchilla,CA,59419,5851,72444,2766,4314,144794,41.04,4.04,50.03,1.91,2.98,52.45,46.52,41.7,40.96,50.91,45.35,57391,5145,54515,2241,3817,123109,46.62,4.18,44.28,1.82,3.1,60.31,49.27,30.48,40.45,44.39,36.24,52974,2294,30400,1084,1338,88090,60.14,2.6,34.51,1.23,1.52,53.68,45.31,29.04,25.47,37.09,26.18,42136,2072,16916,567,1425,63116,66.76,3.28,26.8,0.9,2.26,49.04,43.84,33.75,33.77,45.37,27.85
31540,"Madison, WI Metropolitan Statistical Area",Madison,WI,477383,21640,24216,20945,10659,554843,86.04,3.9,4.36,3.77,1.92,51.8,39.66,45.79,34.91,45.49,41.46,445501,20271,15289,16986,3727,501774,88.79,4.04,3.05,3.39,0.74,47.69,38.72,47.51,20.99,38.81,31.42,405342,10543,6150,8691,1597,432323,93.76,2.44,1.42,2.01,0.37,52.14,31.07,54.51,32.93,50.4,40.15,309134,5648,3280,3241,2242,323545,95.55,1.75,1.01,1,0.69,45.41,25.3,46.79,30.58,43.19,38.03
31700,"Manchester-Nashua, NH Metropolitan Statistical Area",Manchester-Nashua,NH,356641,7795,19769,12285,6086,402576,88.59,1.94,4.91,3.05,1.51,53.22,40.61,45.58,46.65,53.63,50.37,351337,5623,12166,8770,2945,380841,92.25,1.48,3.19,2.3,0.77,36.88,46.94,33.32,25.04,29.41,41.97,323113,2738,5696,3762,764,336073,96.14,0.81,1.69,1.12,0.23,32.21,35.1,29.23,23.03,29.41,37.77,271293,1322,2224,972,797,276608,98.08,0.48,0.8,0.35,0.29,33.02,29.25,28.77,30.5,40.81,42.01
31740,"Manhattan, KS Metropolitan Statistical Area",Manhattan,KS,94987,9998,6815,3448,3800,119048,79.79,8.4,5.72,2.9,3.19,47.04,37.65,26.8,28.24,45.03,39.26,86429,11456,5645,3907,1562,108999,79.29,10.51,5.18,3.58,1.43,50.28,34.99,28.5,18.46,35.41,27.36,90632,13757,4891,3574,866,113720,79.7,12.1,4.3,3.14,0.76,53.92,35.78,30.92,18.31,38.62,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31860,"Mankato-North Mankato, MN Metropolitan Statistical Area",Mankato-North Mankato,MN,84546,1669,2127,1797,1438,91577,92.32,1.82,2.32,1.96,1.57,41.18,28.64,40.06,55.34,43.42,49.82,81025,1147,1523,1549,468,85712,94.53,1.34,1.78,1.81,0.55,36.09,22.55,36.52,31.72,16.57,31.98,79913,332,683,989,203,82120,97.31,0.4,0.83,1.2,0.25,50.95,15.78,35.61,43.5,28.85,30.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31900,"Mansfield, OH Metropolitan Statistical Area",Mansfield,OH,109122,11990,1458,846,2375,125791,86.75,9.53,1.16,0.67,1.89,61.67,44.33,65.88,46.47,84.64,73.69,112910,12886,1200,876,980,128852,87.63,10,0.93,0.68,0.76,62.63,23.96,26.68,47.06,65.56,34.7,114444,9914,903,572,304,126137,90.73,7.86,0.72,0.45,0.24,66.95,24.89,31.75,48.41,68.8,39.33,120326,9245,990,346,298,131205,91.71,7.05,0.75,0.26,0.23,70.35,25.76,32.88,49.18,66.55,39.33
32580,"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",McAllen-Edinburg-Mission,TX,62303,3415,627878,5827,3274,702697,8.87,0.49,89.35,0.83,0.47,62.72,38.11,42.66,70.09,62.34,56.77,59423,2085,503100,3519,1336,569463,10.43,0.37,88.35,0.62,0.23,47.06,39.53,40.65,56.02,56.19,64.02,54259,518,326972,847,949,383545,14.15,0.14,85.25,0.22,0.25,33.91,37.89,40.28,46.69,39.77,66.16,51719,422,230212,318,558,283229,18.26,0.15,81.28,0.11,0.2,39.43,40.97,27.13,48.66,42.57,54.93
32780,"Medford, OR Metropolitan Statistical Area",Medford,OR,170591,985,17426,2437,6597,198036,86.14,0.5,8.8,1.23,3.33,51.04,27.46,41.82,52.69,61.85,52.99,160795,1136,12126,2898,4314,181269,88.71,0.63,6.69,1.6,2.38,25.36,29.71,18.53,22.5,22.94,31.71,136957,319,5949,1386,1778,146389,93.56,0.22,4.06,0.95,1.21,31.65,21.39,25.18,26.1,30.18,32.16,126089,163,3954,760,1490,132456,95.19,0.12,2.99,0.57,1.12,43.62,23.38,21.12,48.94,44.75,27.55
32820,"Memphis, TN-MS-AR Metropolitan Statistical Area",Memphis,TN,621320,576991,52178,23133,13609,1287231,48.27,44.82,4.05,1.8,1.06,63.09,52.13,45.12,55.73,70.78,60.44,625157,526550,28401,18213,6883,1205204,51.87,43.69,2.36,1.51,0.57,65.7,45.98,38.31,51.25,66.7,44.6,610991,437635,8451,8012,2174,1067263,57.25,41.01,0.79,0.75,0.2,65.46,32.31,36.82,57.98,71.71,40.71,550585,373271,8517,3958,2446,938777,58.65,39.76,0.91,0.42,0.26,68.76,41.48,31.92,41.3,72.25,43.42
32900,"Merced, CA Metropolitan Statistical Area",Merced,CA,84708,8760,126272,16991,5504,242235,34.97,3.62,52.13,7.01,2.27,40.47,31.24,40.65,41.43,41.74,35.1,85585,8451,95466,16442,4610,210554,40.65,4.01,45.34,7.81,2.19,33.08,31.27,38.68,31.93,29.18,31.4,96701,7889,58107,14109,1597,178403,54.2,4.42,32.57,7.91,0.9,35.68,33.1,46.74,37.18,37.29,37.41,89006,6618,34054,2569,2313,134560,66.15,4.92,25.31,1.91,1.72,41.96,37.33,32.91,37.62,47.06,45.23
33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",Miami-Fort Lauderdale-Pompano Beach,FL,2093407,1075053,2133615,119241,63461,5484777,38.17,19.6,38.9,2.17,1.16,65.83,56.58,40.9,64.23,63.62,52.94,2205930,961557,1704064,99399,36614,5007564,44.05,19.2,34.03,1.98,0.73,68.51,59,32.01,66.18,60.55,48.61,2209257,659588,1128445,49139,9546,4055975,54.47,16.26,27.82,1.21,0.24,74.01,63.55,32.13,71.74,67.35,53.23,2079334,457154,649780,17889,16290,3220447,64.57,14.2,20.18,0.56,0.51,82.08,64.28,34.38,80.16,79.04,53.45
33124,"Miami-Miami Beach-Kendall, FL Metropolitan Division",Miami-Miami Beach-Kendall,FL,443615,449470,1507621,37442,18896,2457044,18.05,18.29,61.36,1.52,0.77,72.52,47.95,42.87,72.43,70.36,50.91,465772,448173,1291737,36155,11525,2253362,20.67,19.89,57.32,1.6,0.51,72.36,43.94,30.26,73.04,64.77,44.6,585535,369609,953397,24052,4405,1936998,30.23,19.08,49.22,1.24,0.23,71.76,50.32,26.88,74.78,67.06,49.25,754294,269649,580984,11169,9502,1625598,46.4,16.59,35.74,0.69,0.58,79.3,52.55,27.7,79.98,77.74,48.98
33140,"Michigan City-La Porte, IN Metropolitan Statistical Area",Michigan City-La Porte,IN,91392,11657,4839,514,1700,110102,83.01,10.59,4.4,0.47,1.54,62.27,32.74,60.87,62.19,65.65,66.97,93330,11734,3402,657,983,110106,84.76,10.66,3.09,0.6,0.89,62.01,25.77,24.05,58.45,60.28,37.64,95229,9522,1576,422,317,107066,88.94,8.89,1.47,0.39,0.3,66.13,21.64,39.49,56.06,68.77,45.02,98184,8599,1191,351,307,108632,90.38,7.92,1.1,0.32,0.28,69.91,22.85,26.29,59.26,62.65,33.14
33260,"Midland, TX Metropolitan Statistical Area",Midland,TX,70003,8197,45141,1500,1446,126287,55.43,6.49,35.74,1.19,1.15,53.85,40.86,45.52,45.57,72.01,63.74,72015,8208,33676,1233,877,116009,62.08,7.08,29.03,1.06,0.76,54.69,45.79,27.29,36.73,57.38,53.86,74499,8016,22780,837,479,106611,69.88,7.52,21.37,0.79,0.45,62.57,48.73,28.44,37.57,63.15,56.85,62650,7000,12323,265,398,82636,75.81,8.47,14.91,0.32,0.48,84.06,62.28,26.91,43.54,84.72,67.15
33340,"Milwaukee-Waukesha-West Allis, WI Metropolitan Statistical Area",Milwaukee-Waukesha-West Allis,WI,1104318,249417,126891,41454,24232,1546312,71.42,16.13,8.21,2.68,1.57,80.97,59.59,47.44,79.05,68.77,65.01,1116150,240859,94511,35558,13663,1500741,74.37,16.05,6.3,2.37,0.91,82.16,59.52,41.08,77.94,64.21,52.19,1158995,195247,51306,18302,8299,1432149,80.93,13.63,3.58,1.28,0.58,82.76,56.35,42.23,75.28,72.46,44.26,1195932,149520,34339,7369,9812,1396972,85.61,10.7,2.46,0.53,0.7,83.94,55.02,30.86,75.24,79.6,56.09
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",Minneapolis-St. Paul-Bloomington,MN,2608736,206711,147663,166178,73124,3202412,81.46,6.45,4.61,5.19,2.28,56.17,47.99,46.37,44.31,44.81,49.25,2514494,180006,99121,138066,37119,2968806,84.7,6.06,3.34,4.65,1.25,57.78,46.53,42.65,36.15,37.22,37.5,2323367,88333,37903,64184,25047,2538834,91.51,3.48,1.49,2.53,0.99,62.31,35.51,41.57,48.65,46.52,34.3,2024379,49464,22401,19249,27948,2143441,94.45,2.31,1.05,0.9,1.3,67.73,36.41,29.9,56.77,63.03,40.05
33540,"Missoula, MT Metropolitan Statistical Area",Missoula,MT,96460,617,2590,1226,4744,105637,91.31,0.58,2.45,1.16,4.49,60.37,28.92,27.13,72.48,61.82,31.22,89226,455,1543,1372,3206,95802,93.14,0.47,1.61,1.43,3.35,18.91,13.93,17.98,12.29,18.85,19.74,75017,172,962,819,1717,78687,95.34,0.22,1.22,1.04,2.18,35.44,11.16,29.34,32.3,31.77,27.73,73051,138,644,295,1888,76016,96.1,0.18,0.85,0.39,2.48,43.17,19.19,18.96,32.51,36.13,23.17
33660,"Mobile, AL Metropolitan Statistical Area",Mobile,AL,245242,139756,7130,7782,5421,405331,60.5,34.48,1.76,1.92,1.34,61.46,39.15,53.91,65.16,75.83,54.71,249763,134150,4887,6416,4627,399843,62.47,33.55,1.22,1.6,1.16,63.8,26.66,45.79,50.34,68.78,38.77,252601,117505,3164,3319,1990,378579,66.72,31.04,0.84,0.88,0.53,69.92,26.24,52.8,60.57,79.11,46.86,244260,113571,3822,1203,1851,364707,66.97,31.14,1.05,0.33,0.51,73.34,29.45,39.2,49.3,70.61,39.78
33700,"Modesto, CA Metropolitan Statistical Area",Modesto,CA,252428,14428,196701,26353,15255,505165,49.97,2.86,38.94,5.22,3.02,39.95,35.19,36.94,41.55,35.09,34.94,256001,12515,141871,24585,12025,446997,57.27,2.8,31.74,5.5,2.69,33.28,35.22,30.32,34.02,19.03,33.36,261323,6109,80897,18146,4047,370522,70.53,1.65,21.83,4.9,1.09,36.58,33.43,35.89,40.25,21.84,39.33,213165,3035,39889,3759,6052,265900,80.17,1.14,15,1.41,2.28,51.14,35.88,26.05,54.15,48.92,47.89
33740,"Monroe, LA Metropolitan Statistical Area",Monroe,LA,108254,58622,3328,1269,1264,172737,62.67,33.94,1.93,0.73,0.73,63.67,37.24,58.98,66.91,70.42,66.78,109785,55963,2208,1209,888,170053,64.56,32.91,1.3,0.71,0.52,65.79,28.92,45.93,50.63,62.48,41.84,110820,49738,1327,748,248,162881,68.04,30.54,0.81,0.46,0.15,66.56,23.52,55.31,57.8,72.22,55.82,97060,40305,1276,371,229,139241,69.71,28.95,0.92,0.27,0.16,69,32.85,49.2,49.04,67.74,46.89
33780,"Monroe, MI Metropolitan Statistical Area",Monroe,MI,141997,3226,4118,879,2679,152899,92.87,2.11,2.69,0.57,1.75,55.77,39.09,56.76,57.38,75.81,66.12,137391,3199,3110,911,1334,145945,94.14,2.19,2.13,0.62,0.91,48.29,18.87,31.6,43.19,49.19,36.26,128188,2308,2077,570,457,133600,95.95,1.73,1.55,0.43,0.34,59.66,19.66,34.69,57.91,62.74,39.26,129902,2297,1803,269,388,134659,96.47,1.71,1.34,0.2,0.29,71.6,21.81,35.44,68.95,75.68,41.81
33860,"Montgomery, AL Metropolitan Statistical Area",Montgomery,AL,195347,153741,6685,3843,3683,363299,53.77,42.32,1.84,1.06,1.01,52.81,45.06,53.11,52.9,65.67,61.37,196521,140140,4165,3413,2289,346528,56.71,40.44,1.2,0.98,0.66,55.63,25.81,37.89,47.21,59.55,29.31,186341,114259,2184,1724,667,305175,61.06,37.44,0.72,0.56,0.22,60.04,29,37.15,51.5,68.66,35.7,175135,93406,2533,824,789,272687,64.23,34.25,0.93,0.3,0.29,61.19,30.64,35.53,38.94,69.57,43.34
34060,"Morgantown, WV Metropolitan Statistical Area",Morgantown,WV,108473,3885,1673,2189,1822,118042,91.89,3.29,1.42,1.85,1.54,58.81,46.9,61.05,36.8,53.57,51.96,103810,3209,994,2410,777,111200,93.35,2.89,0.89,2.17,0.7,41.12,24.37,50.57,30.69,41.41,35.19,100154,1884,714,1602,192,104546,95.8,1.8,0.68,1.53,0.18,43.61,29.41,55.18,29.47,41.37,33.76,71812,1519,556,731,406,75024,95.72,2.02,0.74,0.97,0.54,35.61,18.06,47.99,30.96,45.46,36.91
34100,"Morristown, TN Metropolitan Statistical Area",Morristown,TN,119961,3527,8488,585,1802,134363,89.28,2.62,6.32,0.44,1.34,49.7,48.6,71.92,31.56,73.22,72.39,113752,3783,4113,611,822,123081,92.42,3.07,3.34,0.5,0.67,41.13,45.21,33.28,26.36,37.36,32.51,96534,3341,316,174,226,100591,95.97,3.32,0.31,0.17,0.22,40.12,13.44,31.18,38.1,38.73,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34580,"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",Mount Vernon-Anacortes,WA,92253,760,16889,2345,3905,116152,79.42,0.65,14.54,2.02,3.36,61.2,45.57,40.9,54.43,56.77,36.37,85496,686,11536,2248,3013,102979,83.02,0.67,11.2,2.18,2.93,30.6,43.65,22.83,27.42,22.01,27.03,72408,262,4335,754,1780,79539,91.03,0.33,5.45,0.95,2.24,42.7,30.98,18.49,45.18,38.04,29.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34620,"Muncie, IN Metropolitan Statistical Area",Muncie,IN,102740,6845,1655,1178,3130,115548,88.92,5.92,1.43,1.02,2.71,56.8,32.53,54.54,68.1,71.96,54.48,107068,8444,1304,1083,870,118769,90.15,7.11,1.1,0.91,0.73,53.47,23.87,37.58,47.68,57.72,32.26,110733,7113,853,617,343,119659,92.54,5.94,0.71,0.52,0.29,60.62,24.75,41.23,53.18,68.52,37.26,119494,7515,811,316,451,128587,92.93,5.84,0.63,0.25,0.35,72.06,27.78,36.97,58.89,72.54,37.24
34740,"Muskegon-Norton Shores, MI Metropolitan Statistical Area",Muskegon-Norton Shores,MI,137911,23871,7596,901,3877,174156,79.19,13.71,4.36,0.52,2.23,77.1,38.06,57.99,49.99,82.03,70.42,135379,25200,6001,1053,2567,170200,79.54,14.81,3.53,0.62,1.51,76.36,33.04,23.05,47.31,67.38,32.31,132045,21444,3623,536,1335,158983,83.06,13.49,2.28,0.34,0.84,76.77,30.07,26.46,52.25,72.62,37.42,133977,19026,2833,370,1283,157489,85.07,12.08,1.8,0.23,0.81,74.07,33.09,32.47,53.65,62.32,35.4
34820,"Myrtle Beach-North Myrtle Beach-Conway, SC Metropolitan Statistical Area",Myrtle Beach-North Myrtle Beach-Conway,SC,195687,35701,11125,2692,3396,248601,78.72,14.36,4.48,1.08,1.37,46.69,35.3,49.81,47.41,72.31,50.88,157040,30848,5057,1951,1733,196629,79.87,15.69,2.57,0.99,0.88,43.93,27.24,32.56,42.8,62.65,28.51,116284,25052,1259,1089,369,144053,80.72,17.39,0.87,0.76,0.26,47.22,28.1,43.17,57.66,71.98,30.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34900,"Napa, CA Metropolitan Statistical Area",Napa,CA,79953,2553,38601,7728,3338,132173,60.49,1.93,29.2,5.85,2.53,63.05,29.98,57.42,61.48,33.93,56.51,85932,1829,29416,4928,2174,124279,69.14,1.47,23.67,3.97,1.75,52.29,28.93,38.67,57.86,21.17,49.4,89453,1167,15941,3391,813,110765,80.76,1.05,14.39,3.06,0.73,55.32,21.88,37.01,60.79,23.98,42.54,86373,866,8636,1928,1396,99199,87.07,0.87,8.71,1.94,1.41,64.21,19.32,28.85,68.41,41.4,35.8
